name,channel,section,frame,EndNodes_1,EndNodes_2,node_Idx_1,node_Idx_2,Name,Type,Weight,Original,Original_cv,Intensity,Intensity_cv,Gradient,Gradient_cv,Width_initial,Width_initial_cv,Width_intact,Length,Number,Midpoint,Tortuosity,Distance,Width,Width_cv,Area,Volume,Resistance_2,Resistance_4,Resistance_2ave,Resistance_4ave,Or_ij,Or_ji,Region,Route_factor,Accessibility,Accessibility_ratio,Betweenness,cord_Rank,cord_Disconnected,cord_meanDisconnect,spatial_Disconnected,spatial_meanDisconnect,Ai,Aj
DF56(6)_t09,1,1,1,2096,2111,37688220,37953158,718,E,3.362755537,0.796405256,0.220918804,0.916013062,0.171955168,136.4583282,0.201156855,4.870604992,0.168906003,1,28.38477325,24,37808648,1.088506341,3383.708252,4.870604992,0.168906003,18.63183784,528.8604736,3.362755537,0.19450812,12.18764305,2.055009604,41.98790805,-157.3805489,742.4211759,1.094528913,0.003044654,10.3022213,5278,4,3,4,4,5,0,0
DF56(6)_t09,1,1,1,2097,2113,37700609,37977581,3507,E,15.35669804,0.536928058,0.464090973,0.533333302,0.521817923,80.95833588,0.587157845,2.948693037,0.517459869,1,25.48528099,24,37833076,1.072173834,3690.252197,2.388091087,0.471565366,4.479109287,114.1513596,15.35669804,6.428058624,45.51848221,31.9261055,33.69078488,180,241.9888741,1.101918221,0.002767608,10.21317291,2424,18,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2097,2117,37700609,38001645,3508,E,15.96204376,0.594185293,0.29204461,0.593373835,0.399823368,85.44827271,0.397047341,3.048667908,0.437786162,1,32.55634689,29,37833056,1.136224389,3677.037354,2.774977446,0.400361657,6.047958374,196.8994293,15.96204376,5.792274952,43.06424713,22.36958504,-51.84339119,180,330.0397082,1.101806641,0.002774486,10.20188904,18676,2,2,3,15,16,0,0
DF56(6)_t09,1,1,1,2098,2110,37712454,37929253,3509,E,19.2401104,0.573319316,0.322283208,0.705322146,0.364963472,102.7857132,0.379947811,3.615343332,0.346916229,1,61.62741852,56,37676356,1.322038531,3536.750244,3.581524372,0.356625199,10.07455158,620.8685913,19.2401104,4.0258255,48.93709946,15.26027679,95.90614111,-142.1250163,890.0292147,1.099575162,0.002853375,10.09167385,545,2,2,3,4,5,0,0
DF56(6)_t09,1,1,1,2098,2118,37712454,38013517,3510,E,49.17604446,0.486152023,0.593126953,0.536274493,0.572963834,79.65625,0.594123363,2.730772257,0.581263542,1,33.89949417,32,37893084,1.203047991,3510.444092,2.304967642,0.575560331,4.172722816,141.453186,49.17604446,97.08582306,64.99256134,48.93211365,4.398705355,-131.6335393,314.2492011,1.09958446,0.002866732,10.06350231,0,10,3,4,4,5,0,0
DF56(6)_t09,1,1,1,2099,2116,37718778,37995758,3511,E,8.153113365,0.635947704,0.206479877,0.598529279,0.175976604,85.625,0.169585839,3.090523005,0.156819537,1,28.79898643,24,37851248,1.069567561,3029.959717,3.090523005,0.156819537,7.501598835,216.0384369,8.153113365,0.950836837,30.71237183,12.86202526,39.29003011,-157.3805489,343.2688933,1.265110731,0.001814832,5.498868465,31638,6,2,3,5,6,64,1
DF56(6)_t09,1,1,1,2100,2203,37735778,39228838,719,E,50.19013596,0.601083279,0.19403854,0.709933937,0.183385625,101.2486191,0.184528917,3.489034891,0.172826171,1,218.9360962,181,38470252,1.133912206,2755.713379,3.458484173,0.161525175,9.394236565,2056.737549,50.19013596,4.992890358,186.4429016,62.34968948,-54.96380419,135,3583.548212,1.062846065,0.003613955,9.959025383,5278,4,4,5,15,16,0,0
DF56(6)_t09,1,1,1,2101,2177,37748124,38831854,720,E,33.78456116,0.567137301,0.296234548,0.625176489,0.286542028,90.98999786,0.317408293,3.208800077,0.287402123,1,115.9827423,100,38338168,1.126523972,3069.939453,3.147495508,0.274848789,7.780725956,902.4299316,33.78456116,4.59085989,119.2513351,48.14963531,-14.85868521,135.7640825,2016.03639,1.084395647,0.003263487,10.01870728,5278,6,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2102,2122,37765850,38163243,3512,E,2.992495537,0.967820108,0.058860477,0.996885836,0.014159742,170.7941132,0.12221168,5.522006512,0.028009288,1,35.89949036,34,37958524,1.064185023,4006.534424,5.522006512,0.028009288,23.94879723,859.7496338,2.992495537,0.09821526,11.99208164,1.573115945,10.61965528,-166.7594801,909.588401,1.201536894,0.001879404,7.529898167,25848,14,2,3,11,12,63,43
DF56(6)_t09,1,1,1,2103,2104,37766791,37814965,721,E,2.126395941,0.794957995,0.270160019,0.681232512,0.408726752,100.2857132,0.432190061,3.801960707,0.413612962,1,7.65685463,7,37790880,1.061814666,3170.288574,3.801960707,0.413612962,11.35285664,86.9271698,2.126395941,0.401068926,5.395544052,1.49306941,71.56505118,180,183.8460021,1.285467625,0.002130046,6.752860546,5278,14,2,3,5,6,1,1
DF56(6)_t09,1,1,1,2104,2149,37814965,38501254,3513,E,12.7569685,0.895261467,0.138295978,0.976699293,0.05133244,167.9499969,0.198595911,5.338255405,0.072399676,1,138.4680176,120,38465188,1.1589818,3187.197998,5.338255405,0.072399676,22.38146973,3099.117676,12.7569685,0.47533083,49.49380875,6.947238445,-39.17365797,92.81555668,3630.048711,1.251599312,0.002164353,6.898222923,26370,9,2,3,5,6,1,1
DF56(6)_t09,1,1,1,2105,2213,37817206,39382421,722,E,73.14215851,0.605130434,0.20552735,0.73300904,0.222227022,104.2819519,0.217884645,3.617761135,0.224696234,1,317.1910095,266,38395088,1.143634081,1655.450684,3.617761135,0.224696234,10.27944469,3260.547363,73.14215851,8.447299004,246.8545837,75.44342804,-70.15537243,126.2094568,5737.973606,1.498692036,0.004130981,6.838635445,5278,20,2,3,7,8,0,0
DF56(6)_t09,1,1,1,2106,2113,37881290,37977581,3515,E,4.057684898,1,0,1,0,222.5217438,0.036969967,5.599999428,8.60904E-08,1,49.97056198,46,37965560,1.09331429,3707.798828,5.599999428,8.60904E-08,24.63008118,1230.779053,4.057684898,0.129390463,16.2307415,2.070248127,-73.07248694,92.6025622,1432.287819,1.101299524,0.002806889,10.4073801,486445,5,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2106,2138,37881290,38387105,3514,E,7.324447632,0.877328396,0.190380231,0.950674057,0.126935616,187.484375,0.261015356,5.302285194,0.130121425,1,75.42639923,64,38073992,1.141645432,3750.317139,5.297558784,0.131086364,22.04151535,1662.512085,7.324447632,0.336985946,27.37612152,3.901937723,63.43532184,-142.431668,2058.863073,1.107301474,0.002762757,10.36121368,57305,13,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2107,2133,38351662,37881736,728,E,26.23123169,0.923421323,0.111707687,0.999864757,0.001377625,193.1103516,0.117025487,5.519818306,0.024323251,1,313.0244141,290,38146804,1.077059746,4264.020508,5.519815922,0.024323264,23.92980003,7490.611816,26.23123169,0.865551353,104.6475677,13.73851967,81.37274116,-96.7796644,9032.954829,1.140636444,0.002371575,10.11244392,5278,10,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2108,2208,37921657,39306603,3516,E,17.37844658,0.826437294,0.218524829,0.952701092,0.115121663,175.1564636,0.228279918,5.2491889,0.13185744,1,181.2081909,147,38668312,1.109370828,4629.441406,5.241880417,0.133059189,21.58062935,3910.586914,17.37844658,0.765420437,67.17438507,9.778888702,39.98699733,-128.4374377,4461.857438,1.166620612,0.001706109,7.898331642,15828,10,1,2,6,7,43,43
DF56(6)_t09,1,1,1,2109,2147,37927936,38481846,3517,E,4.698459625,0.889528573,0.118986949,0.999666274,0.002288843,171.1063843,0.093629971,5.46473074,0.023326829,1,55.1126976,47,38204888,1.080848932,2412.96167,5.46473074,0.023326829,23.45456696,1292.644409,4.698459625,0.157618865,18.79811287,2.5178895,-29.475889,158.6293777,1303.721527,1.073694468,0.004255401,10.2681179,24571,7,4,5,15,16,0,0
DF56(6)_t09,1,1,1,2110,2115,37929253,37989442,3518,E,2.41482234,0.800713122,0.158898994,0.958110452,0.049911976,148.1363678,0.144517288,4.969501019,0.083627157,1,23.07106781,22,37953328,1.068746567,3534.146973,4.969501019,0.083627157,19.39614677,447.4898071,2.41482234,0.101913512,9.515732765,1.541262627,-75.96540222,102.9956384,374.3238447,1.100186706,0.002862226,10.11552715,11087,14,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2111,2120,37953158,38133758,3519,E,6.086341381,0.734218836,0.267365754,0.757621765,0.205806389,113.9354858,0.293231875,4.039544582,0.242606029,1,36.21320343,31,38025396,1.079669118,3368.074707,3.872352839,0.226252601,11.7771368,426.487854,6.086341381,0.499568552,24.59898567,6.561866283,-67.38112831,115.0176593,524.8467887,1.090059519,0.00308909,10.40428448,25825,6,3,4,4,5,0,0
DF56(6)_t09,1,1,1,2112,2135,37964129,38373571,3520,E,4.726608753,0.842105269,0.232015207,0.930237293,0.10483256,143.7631531,0.171618223,5.061816692,0.108438388,1,44.87006378,38,38180884,1.220304847,2477.297607,5.061816692,0.108438388,20.12346268,902.94104,4.726608753,0.207578942,17.8379097,2.784781694,0,-138.8140748,1037.171559,1.062525511,0.00429458,10.63895226,13990,3,3,4,1,2,0,0
DF56(6)_t09,1,1,1,2113,2117,37977581,38001645,3521,E,1.791356683,0.908309817,0.106540747,1,0,172.0476227,0.110823534,5.54836607,0.013503915,1,21.65685463,21,38013696,1.077468872,3676.658203,5.54836607,0.013503915,24.17798424,523.6190796,1.791356683,0.058226481,7.165809631,0.931097329,-73.30075577,84.28940686,449.016134,1.101000786,0.002830121,10.40538788,488087,4,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2114,2164,37982172,38632460,723,E,41.30278397,0.468306601,0.333409637,0.560213923,0.404985607,80.58181763,0.395728409,2.721839666,0.402974993,1,62.28427124,55,38307316,1.081611037,4391.253418,2.721839666,0.402974993,5.818552494,362.4042969,41.30278397,32.68151855,85.63541412,46.23686218,22.16652685,-161.5652066,794.984333,1.174015999,0.001709923,7.508705139,5278,1,1,2,11,12,43,43
DF56(6)_t09,1,1,1,2115,2118,37989442,38013517,3523,E,0.851065874,0.990588307,0.016608214,0.998431385,0.004968228,167.6000061,0.087156653,5.414431572,0.015981236,1,9.828427315,10,38001480,1.066042662,3519.169434,5.414431572,0.015981236,23.024786,226.2974396,0.851065874,0.028956918,3.414903402,0.46594283,-71.56924775,99.46459055,128.0574765,1.100196004,0.002875666,10.11995697,14218,3,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2115,2128,37989442,38278451,3522,E,13.68540192,0.561725557,0.522483468,0.565019667,0.543448925,88.23999786,0.614622355,3.139403582,0.538969815,1,24.41421318,25,38133948,1.016376972,3518.857178,2.555549145,0.527523398,5.129302979,125.2278976,13.68540192,5.164744377,38.078022,23.32200432,16.69924423,167.4711923,241.4455634,1.099605322,0.002914122,10.25437832,2137,5,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2116,2142,37995758,38417243,3524,E,13.94832134,0.536710322,0.202127814,0.53681922,0.133459076,77.05555725,0.128918782,2.696982622,0.100871921,1,41.21320724,36,38200480,1.082311869,3004.119385,2.649518728,0.083700068,5.513455391,227.2271729,13.94832134,2.096325159,59.80018616,34.07442474,26.56505118,-162.6459754,417.6248474,1.265027046,0.001805339,5.423452377,16440,13,2,3,5,6,64,64
DF56(6)_t09,1,1,1,2116,2178,37995758,38838647,3525,E,21.38990784,0.728270054,0.230078205,0.765152633,0.281233549,110,0.2850146,3.923753262,0.27304551,1,95.81117249,79,38369028,1.106258392,3028.207275,3.923753262,0.27304551,12.09186459,1158.535767,21.38990784,3.135592937,63.38884735,16.46908569,-45,152.8503183,1726.046444,1.255664825,0.001864824,5.647073746,53134,10,2,3,5,6,65,1
DF56(6)_t09,1,1,1,2117,2136,38001645,38374834,3526,E,10.21844959,0.977708995,0.080625512,1,0,215.2105255,0.095101684,5.600000381,8.55254E-08,1,125.8406143,114,38182220,1.073953748,3610.024414,5.600000381,8.55254E-08,24.63009071,3099.46582,10.21844959,0.325843334,40.8737793,5.213491917,-74.475889,105.1729153,3553.096939,1.101042509,0.002879049,10.39343739,510821,6,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2118,2127,38013517,38278432,3527,E,11.172925,0.579198658,0.40599671,0.601023018,0.410235494,86,0.396668017,3.192907333,0.418677986,1,25.72792053,23,38145968,1.082381845,3504.059082,2.956058979,0.428120375,6.863032818,176.5715637,11.172925,3.326318502,29.99014664,13.72816181,-42.27432197,-172.8751988,273.268049,1.099329829,0.002926257,10.2537775,19484,18,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2119,2145,38077732,38426992,724,E,68.64775085,0.70421207,0.444024682,0.780101717,0.390678972,129.9444427,0.455864847,4.306753635,0.39098686,1,63.76954651,54,38101840,1.249422908,5115.125,4.230680466,0.402475506,14.05757236,896.4450073,68.64775085,413.0381775,36.29050446,8.110218048,85.42607874,-146.3099325,1578.352165,1.16042757,0.001512771,7.738014698,5278,2,1,2,6,7,43,43
DF56(6)_t09,1,1,1,2120,2127,38133758,38278432,3528,E,15.47024059,0.981011271,0.069068931,0.998463511,0.009258942,214.0584869,0.11561916,5.574252605,0.019791691,1,188.2254028,171,38434892,1.10446012,3417.372559,5.574252605,0.019791691,24.4041214,4593.475586,15.47024059,0.50043875,61.70282364,7.943131447,73.61061113,-81.30465793,5802.722447,1.094286084,0.003044956,10.40575027,552276,11,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2120,2130,38133758,38326242,3529,E,16.76035881,0.999751031,0.003423877,1,0,222.5502625,0.069902517,5.59805584,0.00203287,1,206.2254333,189,38025288,1.092992544,3271.364502,5.59805584,0.00203287,24.61298752,5075.824219,16.76035881,0.53492415,67.02979279,8.55565834,-95.6483996,104.4525635,6243.37332,1.087310553,0.003202084,10.47518349,578075,18,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2121,2218,38152930,39429485,3530,E,12.78420067,0.915486932,0.095417447,1,0,188.3898315,0.071226455,5.557660103,0.012804205,1,155.1076355,118,38779168,1.049438953,2424.695068,5.557660103,0.012804205,24.25905418,3762.764648,12.78420067,0.414034843,51.15043259,6.624076366,46.60600299,-138.3664607,4147.366766,1.129252434,0.003760209,9.117359161,446598,12,3,4,11,12,0,0
DF56(6)_t09,1,1,1,2122,2124,38163243,38235529,3531,E,5.463246346,0.831708729,0.16211088,0.778711438,0.133832976,110.4285736,0.129810899,4.125569344,0.130983219,1,36.48527908,35,38223472,1.056767702,3978.729492,4.05751276,0.126713663,12.93033123,471.7667542,5.463246346,0.377189517,22.5734539,5.484514713,75.96375653,-95.19442891,578.9536382,1.200459719,0.001894457,7.53753376,36366,18,2,3,11,12,63,43
DF56(6)_t09,1,1,1,2122,2129,38283657,38163243,727,E,9.710580826,0.54331553,0.571162701,0.45133695,0.599519134,65.27272797,0.571474791,2.484563351,0.587027371,1,12.48528099,11,38223448,1.070604086,3996.751465,1.96274519,0.502337337,3.02564311,37.77600479,9.710580826,4.691153526,33.01190567,34.2769928,-45,158.1985905,308.7126061,1.201287985,0.001867614,7.464389324,5278,10,2,3,11,12,43,43
DF56(6)_t09,1,1,1,2123,2142,38200538,38417243,725,E,11.97893238,0.648944259,0.226846471,0.724811494,0.162302405,103.0384598,0.157806069,3.594389439,0.126749128,1,58.45584106,52,38296848,1.080848813,2970.931885,3.594389439,0.126749128,10.14705849,593.1548462,11.97893238,1.038295865,46.08692551,14.26880169,-72.25532837,111.037511,1250.623683,1.2818892,0.001764053,5.24088192,5278,15,2,3,5,6,64,64
DF56(6)_t09,1,1,1,2124,2157,38235529,38572708,3532,E,2.828083992,0.943610549,0.098048069,0.969303548,0.040975429,149.4137878,0.117083654,5.221839428,0.065829851,1,30.0710659,29,38404116,1.067854881,3956.551025,5.221839428,0.065829851,21.41592789,643.9997559,2.828083992,0.106217265,11.23315907,1.647839308,0,-167.9054476,674.1451276,1.199220657,0.001909454,7.554851532,588810,12,2,3,11,12,43,1
DF56(6)_t09,1,1,1,2125,2172,38250072,38743807,3533,E,4.468623638,0.825770259,0.234035835,0.952100873,0.071297437,152.0476227,0.166769594,5.233204365,0.086745217,1,46.38477707,42,38490920,1.078424096,1908.43457,5.233204365,0.086745217,21.50925064,997.7017822,4.468623638,0.175268278,17.25202942,2.519792557,24.22774532,-169.2157021,1061.637789,1.198358774,0.004692641,8.955597878,192177,6,3,4,18,19,0,0
DF56(6)_t09,1,1,1,2125,2216,38250072,39418061,3534,E,168.0610962,0.513293505,0.333348006,0.56231308,0.422550291,80.74576569,0.409784704,2.838547707,0.416173697,1,143.9238739,118,38707616,1.115923643,1927.506348,2.791457176,0.406536311,6.120005608,880.8149414,168.0610962,368.3872375,188.1356049,96.57596588,-52.206057,150.0463918,1691.058958,1.181037068,0.004791954,9.236521721,0,16,3,4,2,3,0,0
DF56(6)_t09,1,1,1,2126,2146,38266789,38471476,726,E,10.87869358,0.584033668,0.382657081,0.606722713,0.322830737,89.42857361,0.371472865,3.079411268,0.313416839,1,34.04162598,28,38375152,1.066931129,3842.825928,2.844580412,0.251071841,6.355157375,216.3398895,10.87869358,1.660037994,42.85228348,21.18349075,-57.26477373,120.9637565,758.9533452,1.114640236,0.002639045,10.14139175,5278,11,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2127,2128,38278432,38278451,3535,E,1.995090723,0.785490215,0.236017093,0.970000088,0.039181005,154.6499939,0.169117033,5.178489685,0.079481035,1,20.65685272,20,38302524,1.087202787,3504.546387,5.178489685,0.079481035,21.06183052,435.0711365,1.995090723,0.077578232,7.846175671,1.170339346,77.47119229,-78.69006753,387.7341333,1.098739147,0.002966086,10.39478683,529664,11,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2128,2136,38278451,38374834,3536,E,4.085548401,0.999509811,0.003397844,1,0,226.6458282,0.052722532,5.599998951,1.72101E-07,1,50.31370544,48,38338684,1.055325866,3532.600342,5.599998951,1.72101E-07,24.63007736,1239.230469,4.085548401,0.13027899,16.34219933,2.084465027,78.23226967,-97.43200598,1364.417097,1.100106001,0.002939578,10.38435459,527593,19,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2130,2170,38699655,38326242,740,E,15.69354057,0.779594541,0.254938602,0.942439437,0.153554261,149.9491577,0.232417464,4.951295853,0.156465411,1,132.3258972,118,38531008,1.148188233,3215.808838,4.94011116,0.157210201,19.16740417,2536.343994,15.69354057,1.127177119,55.22955322,9.05228138,73.90943199,-103.5706623,3363.265895,1.091028214,0.003207562,10.31490803,5278,8,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2130,2177,38326242,38831854,3537,E,14.38804626,0.958374918,0.078709319,1,0,194.8300629,0.116853058,5.582723618,0.007610661,1,176.0243835,153,38892140,1.116226673,3094.436035,5.582723618,0.007610661,24.47834969,4308.786621,14.38804626,0.461954027,57.5281868,7.383264065,-57.92613304,86.2848918,5021.200146,1.082835913,0.003370153,10.42872334,587333,3,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2131,2135,38337471,38373571,3539,E,7.782380104,0.637037158,0.367435426,0.605955005,0.348560512,86.92592621,0.342796952,3.364066839,0.338994235,1,27.24263954,27,38337456,1.040887713,2488.707275,2.957468987,0.275727719,6.869581699,187.1455383,7.782380104,1.315653443,31.72552872,14.50870037,-90.00116569,102.5302888,387.3029343,1.052919388,0.004319799,10.7507143,612,8,4,5,1,2,0,0
DF56(6)_t09,1,1,1,2131,2169,38337471,38698711,3538,E,8.379015923,0.741053998,0.23479563,0.743382454,0.25122118,107.8125,0.273821533,3.85669136,0.283670694,1,38.87005997,32,38518092,1.078061581,2482.709961,3.681744576,0.269803464,10.64626312,413.8208923,8.379015923,0.962448418,29.20841599,8.619075775,-28.07248694,145.3048465,546.0445311,1.049514055,0.004380073,10.87445068,2406376,1,1,2,1,2,0,0
DF56(6)_t09,1,1,1,2132,2155,38547773,38343068,734,E,20.16506577,0.519411743,0.6532287,0.54039222,0.616040528,91.19999695,0.747060537,2.954274178,0.652376294,1,21.89949417,20,38463488,1.138500452,4741.618164,2.660305262,0.676244617,5.558438778,121.7269974,20.16506577,11.72103214,31.51891327,17.81427956,7.125016349,124.9920202,240.0312307,1.167265892,0.001651527,7.830910683,5278,15,1,2,6,7,43,43
DF56(6)_t09,1,1,1,2132,2187,38343068,38981345,3540,E,6.408933163,0.964276969,0.067346074,1,0,193.203125,0.12701495,5.521506786,0.027850892,1,79.98274994,64,38595980,1.08742094,4706.689453,5.517646313,0.028372167,23.91099358,1912.467041,6.408933163,0.211379439,26.76015854,3.515936375,55.88583635,-146.76851,1892.247783,1.164921284,0.001688581,7.947626114,15828,15,1,2,6,7,43,43
DF56(6)_t09,1,1,1,2134,2147,38361466,38481846,729,E,18.15974045,0.539263487,0.274125338,0.573792398,0.322824627,83.53658295,0.350236505,2.891927719,0.357156903,1,44.14213181,41,38469824,1.070603967,2408.781982,2.683767319,0.27510947,5.656914234,249.708252,18.15974045,4.613773823,62.42573929,34.66841507,-64.65382406,93.17983012,566.6989628,1.073504686,0.004136913,9.964920044,5278,2,2,3,15,16,0,0
DF56(6)_t09,1,1,1,2135,2169,38373571,38698711,3541,E,6.371174335,0.642016828,0.408710182,0.707703054,0.306094915,102.4642868,0.31951195,3.894607782,0.300009996,1,29.48528099,28,38530120,1.066042542,2471.527832,3.894607782,0.300009996,11.9128952,351.2550659,6.371174335,0.725313008,19.80058098,5.221682549,17.10303142,-171.8700375,413.2611136,1.052332163,0.004399418,10.87328529,18644,1,1,2,15,16,0,0
DF56(6)_t09,1,1,1,2136,2211,38374834,39374406,3542,E,12.62933731,0.848163962,0.226898491,0.958966136,0.113639802,179.4818115,0.222158223,5.345704079,0.118267827,1,134.6812286,110,38832472,1.126852155,3571.567139,5.340994358,0.119292542,22.40444183,3017.457764,12.62933731,0.547918618,48.09090424,6.743396759,50.06361685,-136.3019527,3679.222644,1.113325357,0.002869092,10.24715424,15828,15,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2137,2151,38382740,38515186,3544,E,5.088628769,0.660877705,0.319525033,0.641830146,0.278974771,92.2857132,0.285915047,3.485229015,0.247820988,1,22.89949417,21,38406816,1.179383874,1807.697144,3.500289202,0.259700209,9.622717857,220.3553772,5.088628769,0.564845562,19.03785896,6.215416908,-74.05645162,131.1869155,240.1864623,1.307873011,0.004305422,7.782898903,270,11,4,5,9,10,0,0
DF56(6)_t09,1,1,1,2137,2161,38382740,38611539,3543,E,7.755700588,0.556078494,0.373521358,0.539019644,0.3979882,77.69999695,0.391305864,2.935607672,0.374890715,1,19.41421318,20,38491120,1.020388365,1797.467163,2.650392532,0.371486902,5.517092705,107.1100159,7.755700588,2.035223961,28.15136719,16.03020668,14.03624347,164.0546041,186.4935639,1.307951689,0.004347824,7.815071583,31368,5,4,5,9,10,0,0
DF56(6)_t09,1,1,1,2138,2146,38387105,38471476,3545,E,7.866003036,0.868275464,0.225928843,0.957918525,0.108125225,180.7435913,0.217525721,5.31116581,0.111611187,1,81.55635071,78,38435312,1.054823518,3792.794922,5.31116581,0.111611187,22.15489006,1806.871948,7.866003036,0.334318489,29.4495163,4.175980568,84.28975311,-94.63583902,1929.977695,1.113951921,0.002705975,10.26320934,41521,11,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2138,2173,38387105,38760431,3546,E,13.11750698,0.602046072,0.237474039,0.698380291,0.284969836,99.3478241,0.27636233,3.45148325,0.264689386,1,49.14213562,46,38652032,1.253479123,3757.762939,3.381025076,0.257134855,8.978146553,441.2052917,13.11750698,1.814461827,43.78822327,15.32217979,11.31006698,-114.2283269,747.2937245,1.118255496,0.002686884,10.09667301,10534,9,3,4,15,16,0,0
DF56(6)_t09,1,1,1,2139,2157,38392104,38572708,3547,E,6.416597843,0.843921602,0.183520868,0.786405206,0.300057024,119.4000015,0.341739118,4.286561966,0.29654339,1,33.97055817,30,38536596,1.131723404,3938.02417,4.140624523,0.303678215,13.46547222,457.4295959,6.416597843,0.763017297,20.18231964,4.708682537,-42.51044708,104.0362435,534.4883981,1.204571128,0.001902934,7.493801117,15828,6,2,3,11,12,1,1
DF56(6)_t09,1,1,1,2139,2198,39078522,38392104,751,E,42.47843552,0.504656911,0.343554765,0.462071121,0.342146307,67.296875,0.355345696,2.400202274,0.368753105,1,72.11268616,64,38705220,1.165992975,3902.017822,2.351677895,0.340946525,4.343557358,313.2255859,42.47843552,14.90074062,132.817749,96.06394958,43.83086067,178.1523897,884.6823472,1.227819204,0.001818341,7.095199585,5278,14,2,3,11,12,1,1
DF56(6)_t09,1,1,1,2140,2144,38420493,38396437,732,E,19.68636894,0.409465879,0.495516062,0.44232589,0.422468603,64.03448486,0.402031898,2.300581455,0.447651953,1,28.82842636,29,38396424,1.026970148,1695.308472,2.11494565,0.373270959,3.513082266,101.2766342,19.68636894,6.803076267,65.64817047,58.70623016,-90,97.12501635,393.4949518,1.044490814,0.003532294,5.988328457,5278,1,1,2,13,14,0,0
DF56(6)_t09,1,1,1,2140,2152,38396437,38540948,3548,E,1.624581814,0.751131296,0.160983548,0.936953247,0.101642065,133.3076935,0.104230672,4.858612537,0.087762967,1,14.89949417,13,38468692,1.072489142,1697.775879,4.858612537,0.087762967,18.54019928,276.2395935,1.624581814,0.071699038,6.429054737,1.089387894,33.69006753,-153.4349488,248.6293386,1.029849291,0.003670443,6.231590271,26370,8,6,7,13,14,0,0
DF56(6)_t09,1,1,1,2141,2172,38406683,38743807,730,E,40.83980942,0.582174659,0.341382354,0.669661283,0.383912385,97.25454712,0.396621764,3.429126501,0.374329776,1,64.76954651,55,38635456,1.09668684,1881.644409,3.303884029,0.3646442,8.573130608,555.277771,40.83980942,51.90750122,60.4395752,22.14786148,-51.63251462,109.7988764,1018.664498,1.218663573,0.004323666,8.135601997,5278,20,3,4,18,19,0,0
DF56(6)_t09,1,1,1,2142,2186,38417243,38971153,3549,E,17.02732849,0.543545783,0.278573126,0.575245142,0.210582033,82.41666412,0.202411115,3.049117804,0.186381951,1,55.6984787,48,38694200,1.092337012,2983.912354,3.049117804,0.186381951,7.301940441,406.7069702,17.02732849,2.333736897,61.02320862,26.2546711,-19.17919674,148.6715772,796.7522488,1.256298542,0.001756233,5.240445614,5938,2,2,3,5,6,65,65
DF56(6)_t09,1,1,1,2143,2213,38419114,39382421,731,E,53.93704987,0.491519064,0.246333241,0.515331924,0.27473256,74.08433533,0.263702333,2.541398525,0.291387856,1,103.1248779,83,38888720,1.074625731,1665.418091,2.475049257,0.269335687,4.811245918,496.1591492,53.93704987,15.18571663,171.473053,111.9665146,-38.48037296,149.9315768,1195.757924,1.425352573,0.004301618,7.163992405,5278,8,2,3,7,8,0,0
DF56(6)_t09,1,1,1,2145,2156,38559362,38426992,735,E,8.018779755,0.976934433,0.069168225,1,0,208.9247284,0.131237447,5.58627367,0.008287884,1,98.2131958,93,38559408,1.059984922,5132.874512,5.586274147,0.008287882,24.50949478,2407.155762,8.018779755,0.257181227,32.05718994,4.109045506,-76.26373169,90,3740.608133,1.159752846,0.00158548,8.138068199,5278,18,1,2,6,7,43,43
DF56(6)_t09,1,1,1,2145,2159,38426992,38595812,3550,E,20.80097198,0.978944778,0.094134666,0.990574718,0.040803973,220.1888428,0.131985545,5.536465168,0.047985673,1,250.2254181,233,38764284,1.07659936,4975.008789,5.535914898,0.04818666,24.06959152,6022.82373,20.80097198,0.700321078,83.16732025,10.85510254,76.54142847,-83.93833362,8013.7039,1.16083765,0.001622549,8.07219696,15828,10,1,2,6,7,43,43
DF56(6)_t09,1,1,1,2146,2165,38471476,38640067,3551,E,2.445050478,0.616209149,0.403765351,0.755032659,0.150787786,110.4666672,0.215715334,4.129542351,0.125597522,1,15.2426405,15,38555772,1.064592123,3825.855225,4.129542351,0.125597522,13.39348888,204.1521301,2.445050478,0.159505054,9.104507446,2.135564089,23.19931406,180,222.4296879,1.117195845,0.002668744,10.21022892,31007,2,2,3,15,16,0,0
